-8.e+05 -12.802
-7.9899e+05 -11.754
-7.9799e+05 -10.706
-7.9698e+05 -9.6589
-7.9597e+05 -8.6113
-7.9497e+05 -7.5638
-7.9396e+05 -6.599
-7.9296e+05 -5.9001
-7.9195e+05 -5.2177
-7.9094e+05 -4.2947
-7.8994e+05 -3.336
-7.8893e+05 -2.6156
-7.8792e+05 -1.497
-7.8692e+05 -0.82508
-7.8591e+05 -0.94907
-7.8491e+05 -1.302
-7.839e+05 -1.6332
-7.8289e+05 -1.8489
-7.8189e+05 -2.1463
-7.8088e+05 -2.2611
-7.7987e+05 -2.1764
-7.7887e+05 -2.2251
-7.7786e+05 -2.5304
-7.7686e+05 -2.6869
-7.7585e+05 -2.8672
-7.7484e+05 -3.3734
-7.7384e+05 -3.8876
-7.7283e+05 -4.3397
-7.7182e+05 -4.1912
-7.7082e+05 -3.8832
-7.6981e+05 -4.0711
-7.6881e+05 -4.8755
-7.678e+05 -5.7987
-7.6679e+05 -6.2161
-7.6579e+05 -5.6701
-7.6478e+05 -4.9666
-7.6377e+05 -4.8853
-7.6277e+05 -5.5096
-7.6176e+05 -6.6226
-7.6075e+05 -7.1859
-7.5975e+05 -6.795
-7.5874e+05 -6.0658
-7.5774e+05 -5.3458
-7.5673e+05 -5.6176
-7.5572e+05 -6.8913
-7.5472e+05 -7.6162
-7.5371e+05 -8.0165
-7.527e+05 -8.3215
-7.517e+05 -8.5484
-7.5069e+05 -8.5318
-7.4969e+05 -8.4113
-7.4868e+05 -8.5873
-7.4767e+05 -8.6293
-7.4667e+05 -8.5782
-7.4566e+05 -8.4924
-7.4465e+05 -8.6624
-7.4365e+05 -8.8929
-7.4264e+05 -8.5999
-7.4164e+05 -8.29
-7.4063e+05 -8.1402
-7.3962e+05 -6.7667
-7.3862e+05 -5.5847
-7.3761e+05 -4.6682
-7.366e+05 -4.1641
-7.356e+05 -3.9491
-7.3459e+05 -3.9919
-7.3358e+05 -3.8552
-7.3258e+05 -4.311
-7.3157e+05 -5.1358
-7.3057e+05 -5.2568
-7.2956e+05 -5.6221
-7.2855e+05 -5.8816
-7.2755e+05 -5.9846
-7.2654e+05 -5.9813
-7.2553e+05 -5.1469
-7.2453e+05 -5.5718
-7.2352e+05 -7.1058
-7.2252e+05 -8.3428
-7.2151e+05 -8.577
-7.205e+05 -7.5861
-7.195e+05 -6.9935
-7.1849e+05 -6.508
-7.1748e+05 -6.0732
-7.1648e+05 -5.3917
-7.1547e+05 -5.1696
-7.1447e+05 -4.1172
-7.1346e+05 -3.9141
-7.1245e+05 -4.2358
-7.1145e+05 -4.0491
-7.1044e+05 -4.0268
-7.0943e+05 -3.8867
-7.0843e+05 -3.5103
-7.0742e+05 -3.65
-7.0642e+05 -3.6948
-7.0541e+05 -3.2739
-7.044e+05 -3.0115
-7.034e+05 -2.4323
-7.0239e+05 -2.3665
-7.0138e+05 -1.9507
-7.0038e+05 -2.4594
-6.9937e+05 -2.4431
-6.9836e+05 -1.8653
-6.9736e+05 -1.8141
-6.9635e+05 -1.9074
-6.9535e+05 -1.8821
-6.9434e+05 -1.9966
-6.9333e+05 -1.7033
-6.9233e+05 -2.4636
-6.9132e+05 -2.7398
-6.9031e+05 -3.1057
-6.8931e+05 -3.3519
-6.883e+05 -3.4198
-6.873e+05 -3.7709
-6.8629e+05 -4.2845
-6.8528e+05 -4.6992
-6.8428e+05 -5.0694
-6.8327e+05 -5.4128
-6.8226e+05 -5.9031
-6.8126e+05 -6.9372
-6.8025e+05 -6.5425
-6.7925e+05 -5.4267
-6.7824e+05 -5.8024
-6.7723e+05 -6.9053
-6.7623e+05 -6.1226
-6.7522e+05 -6.6204
-6.7421e+05 -7.3916
-6.7321e+05 -7.8519
-6.722e+05 -8.1077
-6.7119e+05 -7.7312
-6.7019e+05 -7.45
-6.6918e+05 -8.1459
-6.6818e+05 -8.861
-6.6717e+05 -8.9848
-6.6616e+05 -9.0215
-6.6516e+05 -8.832
-6.6415e+05 -8.2848
-6.6314e+05 -7.9162
-6.6214e+05 -8.1921
-6.6113e+05 -8.3909
-6.6013e+05 -8.304
-6.5912e+05 -8.0291
-6.5811e+05 -7.5854
-6.5711e+05 -7.1233
-6.561e+05 -6.8296
-6.5509e+05 -7.2469
-6.5409e+05 -7.7391
-6.5308e+05 -7.7958
-6.5208e+05 -7.5121
-6.5107e+05 -7.3607
-6.5006e+05 -7.2834
-6.4906e+05 -7.2574
-6.4805e+05 -7.6039
-6.4704e+05 -7.7586
-6.4604e+05 -7.7127
-6.4503e+05 -7.6979
-6.4403e+05 -7.7973
-6.4302e+05 -8.0798
-6.4201e+05 -8.5168
-6.4101e+05 -8.8075
-6.4e+05 -8.813
-6.3899e+05 -8.7051
-6.3799e+05 -8.5243
-6.3698e+05 -8.5793
-6.3597e+05 -8.8242
-6.3497e+05 -8.8477
-6.3396e+05 -8.5307
-6.3296e+05 -8.4653
-6.3195e+05 -8.6921
-6.3094e+05 -8.7089
-6.2994e+05 -8.4972
-6.2893e+05 -7.687
-6.2792e+05 -6.1129
-6.2692e+05 -4.4574
-6.2591e+05 -2.9736
-6.2491e+05 -2.5569
-6.239e+05 -2.7092
-6.2289e+05 -2.6315
-6.2189e+05 -2.4721
-6.2088e+05 -2.1297
-6.1987e+05 -2.2111
-6.1887e+05 -2.1114
-6.1786e+05 -2.138
-6.1686e+05 -1.8241
-6.1585e+05 -1.3177
-6.1484e+05 -1.2548
-6.1384e+05 -1.2827
-6.1283e+05 -1.2452
-6.1182e+05 -1.3703
-6.1082e+05 -1.3162
-6.0981e+05 -1.2758
-6.0881e+05 -1.6715
-6.078e+05 -2.1982
-6.0679e+05 -2.8743
-6.0579e+05 -3.3637
-6.0478e+05 -3.6653
-6.0377e+05 -4.0887
-6.0277e+05 -4.25
-6.0176e+05 -4.2381
-6.0075e+05 -4.8687
-5.9975e+05 -5.2651
-5.9874e+05 -5.6741
-5.9774e+05 -6.405
-5.9673e+05 -6.2663
-5.9572e+05 -4.8103
-5.9472e+05 -4.2258
-5.9371e+05 -4.6677
-5.927e+05 -5.1978
-5.917e+05 -5.7458
-5.9069e+05 -4.2178
-5.8969e+05 -3.8868
-5.8868e+05 -4.7544
-5.8767e+05 -6.0567
-5.8667e+05 -6.3667
-5.8566e+05 -6.1452
-5.8465e+05 -5.9308
-5.8365e+05 -6.863
-5.8264e+05 -5.6126
-5.8164e+05 -4.1709
-5.8063e+05 -2.8034
-5.7962e+05 -1.2884
-5.7862e+05 -1.3299
-5.7761e+05 -2.1698
-5.766e+05 -2.0164
-5.756e+05 -1.2226
-5.7459e+05 -1.3854
-5.7358e+05 -1.5427
-5.7258e+05 -1.6969
-5.7157e+05 -1.4205
-5.7057e+05 -1.596
-5.6956e+05 -1.4784
-5.6855e+05 -1.4956
-5.6755e+05 -1.2331
-5.6654e+05 -1.7763
-5.6553e+05 -2.1717
-5.6453e+05 -2.2093
-5.6352e+05 -3.1978
-5.6252e+05 -3.6757
-5.6151e+05 -4.4824
-5.605e+05 -5.3483
-5.595e+05 -6.4786
-5.5849e+05 -6.0365
-5.5748e+05 -5.1333
-5.5648e+05 -4.1875
-5.5547e+05 -3.2287
-5.5447e+05 -4.6187
-5.5346e+05 -5.4643
-5.5245e+05 -6.4974
-5.5145e+05 -6.3323
-5.5044e+05 -5.4922
-5.4943e+05 -6.7083
-5.4843e+05 -7.1668
-5.4742e+05 -7.0852
-5.4642e+05 -7.9802
-5.4541e+05 -8.101
-5.444e+05 -7.8283
-5.434e+05 -7.3088
-5.4239e+05 -7.1443
-5.4138e+05 -7.3841
-5.4038e+05 -7.5316
-5.3937e+05 -7.5608
-5.3836e+05 -7.4913
-5.3736e+05 -6.6111
-5.3635e+05 -6.8274
-5.3535e+05 -6.9894
-5.3434e+05 -7.2715
-5.3333e+05 -7.6462
-5.3233e+05 -7.5804
-5.3132e+05 -7.0736
-5.3031e+05 -5.9915
-5.2931e+05 -4.8577
-5.283e+05 -4.2656
-5.273e+05 -4.7859
-5.2629e+05 -4.7915
-5.2528e+05 -4.5894
-5.2428e+05 -4.4271
-5.2327e+05 -4.4311
-5.2226e+05 -4.0242
-5.2126e+05 -3.4288
-5.2025e+05 -3.4575
-5.1925e+05 -3.4899
-5.1824e+05 -3.5678
-5.1723e+05 -3.8966
-5.1623e+05 -4.3974
-5.1522e+05 -4.5015
-5.1421e+05 -5.0701
-5.1321e+05 -5.4748
-5.122e+05 -5.6238
-5.1119e+05 -5.7909
-5.1019e+05 -5.6943
-5.0918e+05 -5.828
-5.0818e+05 -5.5219
-5.0717e+05 -4.6191
-5.0616e+05 -4.9829
-5.0516e+05 -4.907
-5.0415e+05 -4.1698
-5.0314e+05 -4.3281
