1		0		12493		
1		0		12502		
1		0		12503		
1		0		12504		
1		0		12506		
1		0		12508		
1		0		12509		
1		0		12510		
1		0		12511		
1		0		12512		
1		0		12513		
1		0		12514		
1		0		12515		
1		0		12516		
1		0		12517		
1		0		12518		
1		0		12519		
1		0		12945		
1		0		13398		
1		0		13399		
1		0		13400		
1		0		13401		
1		0		13402		
1		0		13403		
1		0		13404		
1		0		13405		
1		0		13406		
1		0		13407		
1		0		13408		
1		0		13409		
1		0		13410		
1		0		13411		
1		0		13412		
1		0		13413		
1		0		13414		
1		0		13415		
1		0		13417		
1		0		13418		
1		0		13419		
1		0		13420		
1		0		13421		
1		0		13422		
1		0		13423		
1		0		13424		
1		0		13425		
1		0		13426		
1		0		13427		
1		0		13428		
1		0		13429		
1		0		13430		
1		0		13431		
1		0		13432		
1		0		13433		
1		0		13434		
1		0		13435		
1		0		13436		
1		0		13437		
1		0		13438		
1		0		13439		
1		0		13440		
1		0		13441		
1		0		13442		
1		0		13443		
1		0		13816		
1		0		14152		
1		0		14158		
1		0		14160		
1		0		14164		
1		0		14165		
1		0		14166		
1		0		14167		
1		0		14168		
1		0		14169		
1		0		14170		
1		0		14171		
1		0		14172		
1		0		14174		
1		0		14175		
1		0		14176		
1		0		14177		
1		0		14178		
1		0		14179		
1		0		14180		
1		0		14181		
1		0		14182		
1		0		14183		
1		0		14184		
1		0		14185		
1		0		14187		
1		0		14188		
1		0		14189		
1		0		14190		
1		0		14191		
1		0		14192		
1		0		14193		
1		0		14194		
1		0		14195		
1		0		14245		
1		0		14254		
1		0		14255		
1		0		14256		
1		0		14257		
1		0		14258		
1		0		14259		
1		0		14260		
1		0		14262		
1		0		14263		
1		0		14264		
1		0		14266		
1		0		14267		
1		0		14268		
1		0		14272		
1		0		14273		
1		0		14274		
1		0		14278		
1		0		14279		
1		0		14280		
1		0		14282		
1		0		14283		
1		0		14284		
1		0		14285		
1		0		14286		
1		0		14287		
1		0		14288		
1		0		14289		
1		0		14290		
1		0		14291		
1		0		14292		
1		0		14293		
1		0		14294		
1		0		14295		
1		0		14296		
1		0		14297		
1		0		14298		
1		0		14299		
1		0		14300		
1		0		14301		
1		0		14302		
1		0		14303		
1		0		14304		
1		0		14305		
1		0		14306		
1		0		14307		
1		0		14308		
1		0		14309		
1		0		14310		
1		0		14311		
1		0		14312		
1		0		14697		
1		0		15119		
1		0		15120		
1		0		15123		
1		0		15124		
1		0		15125		
1		0		15126		
1		0		15127		
1		0		15128		
1		0		15129		
1		0		15130		
1		0		15132		
1		0		15133		
1		0		15134		
1		0		15135		
1		0		15136		
1		0		15137		
1		0		15138		
1		0		15139		
1		0		15140		
1		0		15141		
1		0		15142		
1		0		15143		
1		0		15144		
1		0		15146		
1		0		15147		
1		0		15153		
1		0		15154		
1		0		15155		
1		0		15157		
1		0		15159		
1		0		15160		
1		0		15162		
1		0		15163		
1		0		15164		
1		0		15165		
1		0		15166		
1		0		15167		
1		0		15168		
1		0		15169		
1		0		15170		
1		0		15171		
1		0		15172		
1		0		15173		
1		0		15174		
1		0		15175		
1		0		15176		
1		0		15177		
1		0		15178		
1		0		15179		
1		0		15180		
1		0		15181		
1		0		15182		
1		0		15183		
1		0		15184		
1		0		15185		
1		0		15186		
1		0		15187		
1		0		15188		
1		0		15230		
1		0		15234		
1		0		15235		
1		0		15236		
1		0		15238		
1		0		15239		
1		0		15240		
1		0		15241		
1		0		15242		
1		0		15243		
1		0		15244		
1		0		15245		
1		0		15246		
1		0		15247		
1		0		15248		
1		0		15249		
1		0		15250		
1		0		15251		
1		0		15252		
1		0		15253		
1		0		15254		
1		0		15255		
1		0		15256		
1		0		15257		
1		0		15258		
1		0		15259		
1		0		15260		
1		0		15261		
1		0		15262		
1		0		15263		
1		0		15264		
1		0		15265		
1		0		15613		
1		0		16028		
1		0		16032		
1		0		16034		
1		0		16035		
1		0		16036		
1		0		16037		
1		0		16038		
1		0		16039		
1		0		16040		
1		0		16041		
1		0		16042		
1		0		16043		
1		0		16044		
1		0		16045		
1		0		16046		
1		0		16047		
1		0		16048		
1		0		16073		
1		0		16074		
1		0		16075		
1		0		16076		
1		0		16077		
1		0		16084		
1		0		16085		
1		0		16086		
1		0		16087		
1		0		16088		
1		0		16089		
1		0		16090		
1		0		16091		
1		0		16092		
1		0		16093		
1		0		16094		
1		0		16095		
1		0		16096		
1		0		16097		
1		0		16098		
1		0		16099		
1		0		16100		
1		0		16101		
1		0		16102		
1		0		16103		
1		0		16104		
1		0		16105		
1		0		16106		
1		0		16107		
1		0		16108		
1		0		16109		
1		0		16110		
1		0		16111		
1		0		16112		
1		0		16113		
1		0		16114		
1		0		16115		
1		0		16116		
1		0		16162		
1		0		16164		
1		0		16165		
1		0		16166		
1		0		16167		
1		0		16168		
1		0		16169		
1		0		16172		
1		0		16173		
1		0		16174		
1		0		16175		
1		0		16176		
1		0		16177		
1		0		16178		
1		0		16179		
1		0		16180		
1		0		16181		
1		0		16182		
1		0		16183		
1		0		16184		
1		0		16185		
1		0		16186		
1		0		16219		
1		0		16220		
1		0		16222		
1		0		16223		
1		0		16225		
1		0		16226		
1		0		16227		
1		0		16234		
1		0		16235		
1		0		16236		
1		0		16237		
1		0		16238		
1		0		16239		
1		0		16240		
1		0		16241		
1		0		16242		
1		0		16243		
1		0		16244		
1		0		16245		
1		0		16246		
1		0		16247		
1		0		16248		
1		0		16249		
1		0		16250		
1		0		16251		
1		0		16252		
1		0		16253		
1		0		16254		
1		0		16255		
1		0		16256		
1		0		16257		
1		0		16258		
1		0		16259		
1		0		16260		
1		0		16261		
1		0		16262		
1		0		16263		
1		0		16264		
1		0		16265		
1		0		16266		
1		0		16267		
1		0		16268		
1		0		16269		
1		0		16271		
1		0		16546		
1		0		16547		
1		0		16548		
1		0		16549		
1		0		16550		
1		0		16551		
1		0		16553		
1		0		16554		
1		0		16555		
1		0		16556		
1		0		16557		
1		0		16558		
1		0		16559		
1		0		16931		
1		0		16932		
1		0		16933		
1		0		16934		
1		0		16935		
1		0		16936		
1		0		16937		
1		0		16938		
1		0		16939		
1		0		16940		
1		0		16941		
1		0		16946		
1		0		16947		
1		0		16948		
1		0		16949		
1		0		16950		
1		0		16951		
1		0		16952		
1		0		16953		
1		0		16954		
1		0		16955		
1		0		16956		
1		0		16957		
1		0		16958		
1		0		16961		
1		0		16962		
1		0		16963		
1		0		16964		
1		0		16965		
1		0		16966		
1		0		16967		
1		0		16968		
1		0		16969		
1		0		16970		
1		0		16971		
1		0		16972		
1		0		16973		
1		0		16974		
1		0		16975		
1		0		16976		
1		0		16977		
1		0		16978		
1		0		16979		
1		0		16980		
1		0		16981		
1		0		17032		
1		0		17033		
1		0		17034		
1		0		17035		
1		0		17036		
1		0		17037		
1		0		17038		
1		0		17039		
1		0		17040		
1		0		17041		
1		0		17042		
1		0		17043		
1		0		17044		
1		0		17045		
1		0		17046		
1		0		17047		
1		0		17048		
1		0		17049		
1		0		17050		
1		0		17051		
1		0		17052		
1		0		17053		
1		0		17054		
1		0		17076		
1		0		17082		
1		0		17084		
1		0		17085		
1		0		17086		
1		0		17450		
1		0		17451		
1		0		17452		
1		0		17453		
1		0		17454		
1		0		17455		
1		0		17457		
1		0		17458		
1		0		17460		
1		0		17461		
1		0		17464		
1		0		17507		
1		0		17512		
1		0		17791		
1		0		17792		
1		0		17793		
1		0		17794		
1		0		17795		
1		0		17796		
1		0		17797		
1		0		17798		
1		0		17799		
1		0		17800		
1		0		17801		
1		0		17802		
1		0		17803		
1		0		17807		
1		0		17808		
1		0		17809		
1		0		17810		
1		0		17811		
1		0		17812		
1		0		17813		
1		0		17814		
1		0		17815		
1		0		17816		
1		0		17817		
1		0		17818		
1		0		17850		
1		0		17851		
1		0		17852		
1		0		17853		
1		0		17854		
1		0		17855		
1		0		17856		
1		0		17857		
1		0		17858		
1		0		17880		
1		0		17881		
1		0		17883		
1		0		18378		
1		0		18379		
1		0		18380		
1		0		18381		
1		0		18382		
1		0		18383		
1		0		18429		
1		0		18698		
1		0		18699		
1		0		18700		
1		0		18701		
1		0		18702		
1		0		18703		
1		0		18705		
1		0		18706		
1		0		18707		
1		0		18708		
1		0		18709		
1		0		18763		
1		0		18765		
1		0		18766		
1		0		18773		
1		0		18775		
1		0		18776		
1		0		18777		
1		0		18778		
1		0		18779		
1		0		18780		
1		0		18781		
1		0		18782		
1		0		18783		
1		0		18784		
1		0		18785		
1		0		18786		
1		0		18787		
1		0		18788		
1		0		18789		
1		0		18790		
1		0		18791		
1		0		18792		
1		0		18793		
1		0		18794		
1		0		18795		
1		0		18796		
1		0		18797		
1		0		18798		
1		0		18799		
1		0		18800		
1		0		18801		
1		0		18802		
1		0		18803		
1		0		18804		
1		0		18805		
1		0		18806		
1		0		18807		
1		0		18808		
1		0		18809		
1		0		18810		
1		0		18811		
1		0		18812		
1		0		18813		
1		0		18814		
1		0		18815		
1		0		18816		
1		0		18817		
1		0		18818		
1		0		18820		
1		0		18821		
1		0		18822		
1		0		18823		
1		0		18824		
1		0		18825		
1		0		18826		
1		0		18827		
1		0		18856		
1		0		18857		
1		0		18858		
1		0		18859		
1		0		18860		
1		0		18861		
1		0		18862		
1		0		18863		
1		0		19218		
1		0		19219		
1		0		19221		
1		0		19245		
1		0		19248		
1		0		19249		
1		0		19528		
1		0		19529		
1		0		19530		
1		0		19531		
1		0		19532		
1		0		19533		
1		0		19534		
1		0		19535		
1		0		19536		
1		0		19537		
1		0		19538		
1		0		19539		
1		0		19540		
1		0		19541		
1		0		19542		
1		0		19543		
1		0		19544		
1		0		19545		
1		0		19546		
1		0		19547		
1		0		19548		
1		0		19549		
1		0		19550		
1		0		19551		
1		0		19552		
1		0		19553		
1		0		19554		
1		0		19555		
1		0		19556		
1		0		19557		
1		0		19558		
1		0		19559		
1		0		19560		
1		0		19561		
1		0		19575		
1		0		19576		
1		0		19585		
1		0		19589		
1		0		19591		
1		0		19592		
1		0		19593		
1		0		19594		
1		0		19595		
1		0		19596		
1		0		19597		
1		0		19598		
1		0		19599		
1		0		19600		
1		0		19601		
1		0		19602		
1		0		19603		
1		0		19604		
1		0		19605		
1		0		19606		
1		0		19607		
1		0		19608		
1		0		19609		
1		0		19610		
1		0		19611		
1		0		19612		
1		0		19613		
1		0		19614		
1		0		19615		
1		0		19616		
1		0		19617		
1		0		19618		
1		0		19619		
1		0		19620		
1		0		19621		
1		0		19623		
1		0		19624		
1		0		19625		
1		0		19626		
1		0		19627		
1		0		19628		
1		0		19629		
1		0		19630		
